             LOGTIME, 10S11_TOTAL_GV, DCCT, RF_FREQ, WG_10S11_PRES, WG_10S11, 10S11_BM_VLTG, WG_AMB
13-NOV-2001 00:10:00, 4.234673E-02, 6.920800E+01, 3.300100E+04, 3.996506E+00, 1.125460E+01, -3.564665E-01, 1.339486E+01
13-NOV-2001 00:10:02, 4.233220E-02, 6.920700E+01, 3.300100E+04, 4.005890E+00, 1.122143E+01, -3.640591E-01, 1.339302E+01
13-NOV-2001 00:10:05, 4.241576E-02, 6.921000E+01, 3.300100E+04, 3.996162E+00, 1.122143E+01, -3.716515E-01, 1.339767E+01
13-NOV-2001 00:10:07, 4.237580E-02, 6.920400E+01, 3.300200E+04, 3.996849E+00, 1.123802E+01, -3.753902E-01, 1.337835E+01
13-NOV-2001 00:10:10, 4.224137E-02, 6.921400E+01, 3.300100E+04, 4.011841E+00, 1.125460E+01, -3.640591E-01, 1.337651E+01
13-NOV-2001 00:10:12, 4.229587E-02, 6.921200E+01, 3.300100E+04, 4.010239E+00, 1.121887E+01, -3.514049E-01, 1.341100E+01
13-NOV-2001 00:10:15, 4.237216E-02, 6.920400E+01, 3.300200E+04, 3.998108E+00, 1.122143E+01, -3.602628E-01, 1.336184E+01
13-NOV-2001 00:10:17, 4.244664E-02, 6.920700E+01, 3.300200E+04, 3.983002E+00, 1.122143E+01, -3.716515E-01, 1.334349E+01
13-NOV-2001 00:10:20, 4.238669E-02, 6.919600E+01, 3.300200E+04, 3.986435E+00, 1.125204E+01, -3.779210E-01, 1.337835E+01
13-NOV-2001 00:10:22, 4.221594E-02, 6.919600E+01, 3.300200E+04, 4.014702E+00, 1.125460E+01, -3.653244E-01, 1.336000E+01
13-NOV-2001 00:10:25, 4.228134E-02, 6.919500E+01, 3.300200E+04, 4.009094E+00, 1.125460E+01, -3.753902E-01, 1.336184E+01
13-NOV-2001 00:10:27, 4.240122E-02, 6.919200E+01, 3.300100E+04, 3.995934E+00, 1.123802E+01, -3.766555E-01, 1.336184E+01
13-NOV-2001 00:10:30, 4.243211E-02, 6.918800E+01, 3.300100E+04, 3.985863E+00, 1.122143E+01, -3.842479E-01, 1.336184E+01
13-NOV-2001 00:10:32, 4.234128E-02, 6.918800E+01, 3.300100E+04, 3.996162E+00, 1.123802E+01, -3.880442E-01, 1.332697E+01
13-NOV-2001 00:10:35, 4.240122E-02, 6.918400E+01, 3.300100E+04, 3.991814E+00, 1.125460E+01, -3.779210E-01, 1.336184E+01
13-NOV-2001 00:10:37, 4.224682E-02, 6.919200E+01, 3.300100E+04, 4.006805E+00, 1.126824E+01, -3.905751E-01, 1.331230E+01
13-NOV-2001 00:10:40, 4.227589E-02, 6.918900E+01, 3.300100E+04, 4.004059E+00, 1.123802E+01, -3.779210E-01, 1.329394E+01
13-NOV-2001 00:10:42, 4.237216E-02, 6.917799E+01, 3.300100E+04, 3.991814E+00, 1.122403E+01, -3.779210E-01, 1.332697E+01
13-NOV-2001 00:10:53, 4.230677E-02, 6.917799E+01, 3.300200E+04, 3.995590E+00, 1.125460E+01, -3.829826E-01, 1.329394E+01
13-NOV-2001 00:10:55, 4.222139E-02, 6.918000E+01, 3.300200E+04, 4.018478E+00, 1.125460E+01, -3.753902E-01, 1.331046E+01
13-NOV-2001 00:10:57, 4.232130E-02, 6.917300E+01, 3.300100E+04, 4.001198E+00, 1.125460E+01, -3.729168E-01, 1.330762E+01
13-NOV-2001 00:11:00, 4.238125E-02, 6.917900E+01, 3.300100E+04, 3.988953E+00, 1.122143E+01, -3.817171E-01, 1.334065E+01
13-NOV-2001 00:11:02, 4.228678E-02, 6.916600E+01, 3.300200E+04, 4.001884E+00, 1.123802E+01, -3.817171E-01, 1.332881E+01
13-NOV-2001 00:11:05, 4.220141E-02, 6.916901E+01, 3.300200E+04, 4.025345E+00, 1.123802E+01, -3.791863E-01, 1.337651E+01
13-NOV-2001 00:11:07, 4.232130E-02, 6.916300E+01, 3.300200E+04, 4.007149E+00, 1.123802E+01, -3.753902E-01, 1.336000E+01
13-NOV-2001 00:11:10, 4.239578E-02, 6.916000E+01, 3.300200E+04, 4.004288E+00, 1.122143E+01, -3.703860E-01, 1.337651E+01
13-NOV-2001 00:11:12, 4.241212E-02, 6.916200E+01, 3.300200E+04, 3.981171E+00, 1.120485E+01, -3.791863E-01, 1.342567E+01
13-NOV-2001 00:11:15, 4.228678E-02, 6.916200E+01, 3.300200E+04, 4.004059E+00, 1.125460E+01, -3.867787E-01, 1.340916E+01
13-NOV-2001 00:11:17, 4.200886E-02, 6.916700E+01, 3.300200E+04, 4.046288E+00, 1.124061E+01, -3.512324E-01, 1.342567E+01
13-NOV-2001 00:11:20, 4.182902E-02, 6.916300E+01, 3.300200E+04, 4.060135E+00, 1.127081E+01, -3.840755E-01, 1.345585E+01
13-NOV-2001 00:11:22, 4.157471E-02, 6.916300E+01, 3.300100E+04, 4.095497E+00, 1.125460E+01, -3.688906E-01, 1.345585E+01
13-NOV-2001 00:11:25, 4.144937E-02, 6.915900E+01, 3.300100E+04, 4.112091E+00, 1.123802E+01, -3.739523E-01, 1.347520E+01
13-NOV-2001 00:11:27, 4.122049E-02, 6.915400E+01, 3.300200E+04, 4.147797E+00, 1.123802E+01, -3.701559E-01, 1.343934E+01
13-NOV-2001 00:11:30, 4.102430E-02, 6.915000E+01, 3.300200E+04, 4.170113E+00, 1.125460E+01, -3.688906E-01, 1.344218E+01
13-NOV-2001 00:11:32, 4.081086E-02, 6.915300E+01, 3.300200E+04, 4.198608E+00, 1.123802E+01, -3.600901E-01, 1.343934E+01
13-NOV-2001 00:11:35, 4.058107E-02, 6.914600E+01, 3.300100E+04, 4.223328E+00, 1.122403E+01, -3.726867E-01, 1.337651E+01
13-NOV-2001 00:11:37, 4.032222E-02, 6.915400E+01, 3.300200E+04, 4.262810E+00, 1.119086E+01, -3.815447E-01, 1.337651E+01
13-NOV-2001 00:11:40, 4.015237E-02, 6.914799E+01, 3.300200E+04, 4.275284E+00, 1.120744E+01, -3.651518E-01, 1.334533E+01
13-NOV-2001 00:11:42, 3.992258E-02, 6.915400E+01, 3.300200E+04, 4.306641E+00, 1.120744E+01, -3.562940E-01, 1.332697E+01
13-NOV-2001 00:11:45, 3.974275E-02, 6.914100E+01, 3.300200E+04, 4.327927E+00, 1.120744E+01, -3.638865E-01, 1.332697E+01
13-NOV-2001 00:11:47, 3.954838E-02, 6.914700E+01, 3.300100E+04, 4.355850E+00, 1.124061E+01, -3.600901E-01, 1.332697E+01
13-NOV-2001 00:11:50, 3.932858E-02, 6.914400E+01, 3.300100E+04, 4.380913E+00, 1.119086E+01, -3.688906E-01, 1.327743E+01
13-NOV-2001 00:11:52, 3.907881E-02, 6.913900E+01, 3.300200E+04, 4.397507E+00, 1.120744E+01, -3.726867E-01, 1.327743E+01
13-NOV-2001 00:11:55, 3.894439E-02, 6.914000E+01, 3.300100E+04, 4.426575E+00, 1.119086E+01, -3.739523E-01, 1.329578E+01
13-NOV-2001 00:11:57, 3.866464E-02, 6.914000E+01, 3.300100E+04, 4.462624E+00, 1.122403E+01, -3.664173E-01, 1.329394E+01
13-NOV-2001 00:12:00, 3.849026E-02, 6.914200E+01, 3.300200E+04, 4.481735E+00, 1.120744E+01, -3.726867E-01, 1.326313E+01
13-NOV-2001 00:12:02, 3.826592E-02, 6.913200E+01, 3.300200E+04, 4.507484E+00, 1.122574E+01, -3.726867E-01, 1.324477E+01
13-NOV-2001 00:12:05, 3.808608E-02, 6.913700E+01, 3.300100E+04, 4.523392E+00, 1.117168E+01, -3.815447E-01, 1.324477E+01
13-NOV-2001 00:12:07, 3.781633E-02, 6.913400E+01, 3.300200E+04, 4.557610E+00, 1.124061E+01, -3.676251E-01, 1.326313E+01
13-NOV-2001 00:12:10, 3.762650E-02, 6.913300E+01, 3.300200E+04, 4.570427E+00, 1.119086E+01, -3.664173E-01, 1.324942E+01
13-NOV-2001 00:12:12, 3.739217E-02, 6.912800E+01, 3.300200E+04, 4.598579E+00, 1.120744E+01, -3.638865E-01, 1.326313E+01
13-NOV-2001 00:12:15, 3.721778E-02, 6.913499E+01, 3.300200E+04, 4.627075E+00, 1.124061E+01, -3.688906E-01, 1.324661E+01
13-NOV-2001 00:12:17, 3.706792E-02, 6.913600E+01, 3.300100E+04, 4.642410E+00, 1.120744E+01, -3.739523E-01, 1.326313E+01
13-NOV-2001 00:12:20, 3.706792E-02, 6.912901E+01, 3.300100E+04, 4.642410E+00, 1.120744E+01, -3.739523E-01, 1.326313E+01
13-NOV-2001 00:12:22, 3.645848E-02, 6.912800E+01, 3.300100E+04, 4.693222E+00, 1.122403E+01, -3.764831E-01, 1.324477E+01
13-NOV-2001 00:12:25, 3.624958E-02, 6.913200E+01, 3.300200E+04, 4.715767E+00, 1.122403E+01, -3.651518E-01, 1.327927E+01
13-NOV-2001 00:12:27, 3.599981E-02, 6.911900E+01, 3.300200E+04, 4.732704E+00, 1.122403E+01, -3.726867E-01, 1.326313E+01
13-NOV-2001 00:12:30, 3.578455E-02, 6.911600E+01, 3.300200E+04, 4.760857E+00, 1.122574E+01, -4.093837E-01, 1.326129E+01
13-NOV-2001 00:12:32, 3.556021E-02, 6.911900E+01, 3.300100E+04, 4.785919E+00, 1.122403E+01, -3.714215E-01, 1.326313E+01
13-NOV-2001 00:12:35, 3.529590E-02, 6.911600E+01, 3.300100E+04, 4.797821E+00, 1.122403E+01, -3.688906E-01, 1.324477E+01
13-NOV-2001 00:12:37, 3.498165E-02, 6.911600E+01, 3.300200E+04, 4.821625E+00, 1.120916E+01, -3.764831E-01, 1.323009E+01
13-NOV-2001 00:12:40, 3.486176E-02, 6.911600E+01, 3.300200E+04, 4.840393E+00, 1.119258E+01, -3.688906E-01, 1.326129E+01
13-NOV-2001 00:12:42, 3.448755E-02, 6.911600E+01, 3.300100E+04, 4.862938E+00, 1.124061E+01, -3.802792E-01, 1.324661E+01
13-NOV-2001 00:12:45, 3.432225E-02, 6.911200E+01, 3.300100E+04, 4.881821E+00, 1.120916E+01, -3.777484E-01, 1.326313E+01
13-NOV-2001 00:12:47, 3.403797E-02, 6.910500E+01, 3.300200E+04, 4.913750E+00, 1.122574E+01, -3.651518E-01, 1.326313E+01
13-NOV-2001 00:12:50, 3.381817E-02, 6.911000E+01, 3.300200E+04, 4.927483E+00, 1.120744E+01, -3.688906E-01, 1.324661E+01
13-NOV-2001 00:12:52, 3.349392E-02, 6.910000E+01, 3.300200E+04, 4.946938E+00, 1.122403E+01, -3.588248E-01, 1.327927E+01
