1.774	834.162595	471.644695	86.6732869	89.8680456	261.650508	200.538325
1.777	835.720336	472.476781	86.8264155	90.028467	262.120161	200.8922
1.78	837.279433	473.308828	86.9795429	90.188919	262.589798	201.246049
1.783	838.839911	474.14084	87.1326693	90.3494021	263.059422	201.599875
1.786	840.401795	474.972819	87.2857952	90.5099167	263.529033	201.953678
1.789	841.965111	475.804767	87.4389207	90.6704634	263.998632	202.307457
1.792	843.529884	476.636687	87.5920462	90.8310426	264.468221	202.661214
1.795	845.09614	477.468582	87.7451719	90.991655	264.9378	203.014949
1.798	846.663906	478.300455	87.8982981	91.1523011	265.407371	203.368662
1.801	848.233207	479.132306	88.051425	91.3129813	265.876934	203.722354
1.804	849.804071	479.96414	88.2045531	91.4736962	266.346492	204.076025
1.807	851.376524	480.795958	88.3576825	91.6344464	266.816044	204.429676
1.81	852.950593	481.627763	88.5108135	91.7952323	267.285592	204.783307
1.813	854.526305	482.459558	88.6639464	91.9560544	267.755137	205.136919
1.816	856.103687	483.291343	88.8170815	92.1169134	268.22468	205.490511
1.819	857.682768	484.123123	88.970219	92.2778097	268.694222	205.844085
1.822	859.263575	484.954899	89.1233592	92.4387439	269.163764	206.197641
1.825	860.846136	485.786674	89.2765023	92.5997165	269.633307	206.551179
1.828	862.43048	486.618449	89.4296487	92.7607281	270.102852	206.9047
1.831	864.016636	487.450227	89.5827986	92.9217791	270.5724	207.258204
1.834	865.604633	488.282011	89.7359523	93.0828701	271.041952	207.611691
1.837	867.1945	489.113803	89.88911	93.2440017	271.51151	207.965163
1.84	868.786266	489.945604	90.042272	93.4051744	271.981073	208.318619
1.843	870.379962	490.777417	90.1954385	93.5663887	272.450643	208.67206
1.846	871.975618	491.609244	90.3486098	93.7276451	272.920222	209.025486
1.849	873.573264	492.441088	90.5017862	93.8889443	273.389809	209.378897
1.852	875.172932	493.27295	90.6549679	94.0502868	273.859406	209.732295
1.855	876.774652	494.104833	90.8081552	94.211673	274.329014	210.085679
1.858	878.378457	494.936738	90.9613483	94.3731036	274.798634	210.43905
1.861	879.984379	495.768669	91.1145475	94.5345792	275.268267	210.792409
1.864	881.592449	496.600626	91.2677531	94.6961001	275.737914	211.145755
1.867	883.202701	497.432612	91.4209652	94.8576671	276.207575	211.499089
1.87	884.815168	498.264629	91.5741841	95.0192806	276.677252	211.852411
1.873	886.429883	499.09668	91.7274102	95.1809413	277.146946	212.205723
1.876	888.046881	499.928765	91.8806435	95.3426496	277.616656	212.559024
1.879	889.666195	500.760888	92.0338844	95.5044062	278.086386	212.912314
1.882	891.287862	501.593049	92.1871332	95.6662116	278.556135	213.265595
1.885	892.911915	502.425252	92.34039	95.8280663	279.025904	213.618866
1.888	894.538392	503.257498	92.4936551	95.989971	279.495694	213.972127
1.891	896.167328	504.089789	92.6469287	96.1519265	279.965567	214.32538
1.894	897.79876	504.922127	92.8002118	96.3139355	280.435341	214.678625
1.897	899.432726	505.754513	92.9535026	96.4759901	280.9052	215.031862
1.8995	900.796326	506.448208	93.0812526	96.611078	281.296767	215.32622
1.9	901.75	507.56	93.42	96.99	282.69	216.83
